order_id,product_id,qty,item_price
OQ5H1CIL8,PUZA2SQO6,1,56.5
OURSO1204,PI1XB0Z9D,2,44.61
OURSO1204,PHLPE8TPU,1,53.18
O9BT16AZO,PTT7U356X,1,80.65
O9BT16AZO,P7BJXMFQJ,3,40.87
OG4DHYSVM,PQEC3F6Y6,2,34.76
OG4DHYSVM,PYOKIYCYT,1,54.34
OG4DHYSVM,PIJK4T1C3,1,71.17
OEZFJW3L0,PBHUU33DL,1,41.53
OEZFJW3L0,PXHH5CP2V,3,68.77
OEZFJW3L0,PDL1TRTYK,1,48.8
OEZFJW3L0,PFRP8ML67,3,47.85
O0VQ00RN3,PDATN73LM,3,36.88
O0VQ00RN3,PH5CIHHWX,3,60.5
O0VQ00RN3,PB8PJD01E,1,106.71
O0VQ00RN3,P7FS56DDK,3,37.56
O0VQ00RN3,PC4FHUS8J,2,41.37
OQOI33S8L,P485FP53X,1,67.74
OYSJ9SS00,PW3NK5FWH,1,48.71
OYSJ9SS00,PLZGUV52F,3,124.78
ORYASNEY1,P4RKMEEQW,1,24.93
ORYASNEY1,PY72NS3DU,3,157.88
ORYASNEY1,PW96OUCJ8,3,19.51
OXGD4K0KM,PW3NK5FWH,1,48.71
OXGD4K0KM,PSWOG78DC,3,40.58
OXGD4K0KM,PS10BA9M3,2,71.92
OXGD4K0KM,P8ZSCG5QO,3,68.56
O6AUPEHPQ,PIJK4T1C3,3,71.17
OU01ECCIO,PMC7B3PEW,1,27.4
OU01ECCIO,P7RPSS60B,2,44.37
OU01ECCIO,PLZGUV52F,2,124.78
OU01ECCIO,PXMT073KM,1,24.85
O8AQ5AORC,PHR22X1R8,1,75.16
O8AQ5AORC,P9E8CKR2Y,3,43.43
O46DDMQIH,PDSKXEEES,2,54.23
O46DDMQIH,PADXIRHVA,1,74.53
OBICELVVV,PI75WW4E4,2,62.4
OWXC4GNF2,PIYOV4JBG,3,53.21
OWXC4GNF2,PERQDN4BG,3,23.57
OJNJ7SVDT,PDSKXEEES,2,54.23
O7QRWX7VO,PB8F2Q5QK,3,63.67
O9D47OTM6,PG2MXVATI,2,32.28
O9D47OTM6,P3RHIAYIF,2,86.59
O9D47OTM6,PRT00E0FX,2,81.94
OP9BEBO3M,PCC3NI7SV,3,44.37
OP9BEBO3M,PXN8KIQNE,1,79.27
OYTYWB22U,PITG650EO,2,35.22
ONDK8PK5T,PXCYSJZCL,2,44.52
O4HOK1CJI,P9Q3ZR14O,3,168.18
O4HOK1CJI,PUZA2SQO6,2,56.5
O3GIWM1FW,PERQDN4BG,3,23.57
O3GIWM1FW,PHTRKL6NE,3,109.46
OK62J4QBT,PMFHBT9U3,2,26.31
OK62J4QBT,PO3UAUO3M,1,68.44
OK62J4QBT,PIJK4T1C3,2,71.17
O3GQ0DY77,PSWOG78DC,2,40.58
O3GQ0DY77,PQJIHLO01,2,83.92
OI8BIZ2KK,PG71XSMF2,1,31.34
OI8BIZ2KK,PCQLSUDA7,3,41.4
OI8BIZ2KK,PTP71XAPE,2,57.17
OI8BIZ2KK,PCPOJ8NAP,1,17.46
OEOO7K5ZK,PQ9AZMZ3P,1,41.14
OEOO7K5ZK,PTLGX5NNU,1,47.51
OEOO7K5ZK,P1R711YAV,3,55.94
OEOO7K5ZK,PQ92MX2QJ,1,61.88
OLWJMG70E,PTLZHSH5X,3,69.17
OH7OCWEB7,PDY2DET5C,1,67.21
OH7OCWEB7,PIDNBS2T9,1,94.76
OH7OCWEB7,PLFJXU5TT,1,53.4
OH7OCWEB7,PNR9HQT70,3,93.78
OYOUX7IUM,PNV91HGSO,3,30.75
OBQPJXSEM,P4CBM0G5F,1,81.29
OBQPJXSEM,PHZT5QVIL,1,55.8
OQXO68P3A,PTOT639I7,1,84.97
OQXO68P3A,PERQDN4BG,1,23.57
OOHFS5EO2,PHLPE8TPU,1,53.18
O4T0RI1JX,PC1IWNOFD,2,69.24
O4T0RI1JX,PSO7U6JD5,2,55.58
OCI77TRPN,PYGGP2JW6,2,41.35
O46VRM8N8,P3MCQYNBE,3,37.73
O46VRM8N8,PXM2WRJ4T,1,93.07
O46VRM8N8,PC1IWNOFD,3,69.24
OHVKPXLYE,P5ZREAHJR,3,81.24
OE7GMJWVX,PQSK6EODB,1,51.36
OFRYTZMHB,PSVQBI3F6,1,25.94
OLIF183OY,PEOODN6BQ,2,48.08
OLIF183OY,PG6VMO2LN,2,27.8
OZA54XPM3,P2MCJ7CM0,1,75.26
OZ9X70DE4,PG71XSMF2,1,31.34
OZ9X70DE4,PCQLSUDA7,2,41.4
OZ9X70DE4,PQMLDUS66,2,78.05
OZ9X70DE4,PQEC3F6Y6,1,34.76
OZ9X70DE4,PU0NU04K9,2,52.03
OZ9X70DE4,PIJK4T1C3,3,71.17
ODG1V7OTL,P9E8CKR2Y,3,43.43
OLHGBSPSC,PPBII9BKO,3,43.06
OLHGBSPSC,P4TGOTMB0,2,35.53
OLHGBSPSC,PBGUR2EVP,3,24.24
OLHGBSPSC,PW4ZJ5IFB,1,85.88
O8ZI3A3VW,P1LAPF5J5,3,65.44
O8ZI3A3VW,PE1FUZ9XH,1,84.83
O8ZI3A3VW,P1LAPF5J5,2,65.44
OF30LOSYG,PX3QVAA2V,3,120.96
OQYGW9Z1O,PJM6PUPHI,1,29.97
OQYGW9Z1O,PTT7U356X,1,80.65
OQYGW9Z1O,PTLGX5NNU,1,47.51
OQYGW9Z1O,PYOKIYCYT,2,54.34
OJQ5N54GJ,PVSWJKKW6,3,14.14
OJQ5N54GJ,P1LAPF5J5,1,65.44
OJQ5N54GJ,PVBHD8ZFI,2,56.42
OJQ5N54GJ,PQW6GBKFV,3,23.21
O8B9YTK3H,PHMWFEFMT,1,37.72
O8B9YTK3H,PTBIHBU77,1,37.12
O8B9YTK3H,PGKTLMZX0,3,46.69
OCCJ8XQYD,PXM2WRJ4T,1,93.07
O78MLU16U,PPRGTNK88,3,64.24
O78MLU16U,PFVP9NK3D,1,49.97
OISNRD1DS,PG71XSMF2,1,31.34
OISNRD1DS,P2CZ6NYV8,1,34.28
O2CN910H6,PP949RVCB,1,63.1
O2CN910H6,PPRVL2L4D,1,41.58
O2CN910H6,PZY5JXSAU,1,64.86
O2CN910H6,PG6VMO2LN,3,27.8
OYI9TPK1E,POTG3ZUA5,1,60.43
OYI9TPK1E,PH5SA0POC,3,114.87
O7CMU9QDA,P5ZREAHJR,1,81.24
O7CMU9QDA,PNR9HQT70,3,93.78
O7CMU9QDA,P6IJM4NPB,2,71.01
OKHC556IM,PQJIHLO01,1,83.92
OKHC556IM,PND5FS4UJ,1,45.75
OMR7GW9YV,PXCYSJZCL,2,44.52
OSXJK0F73,PIJK4T1C3,2,71.17
OSXJK0F73,PI7FRTYT8,2,57.87
OSXJK0F73,PC4FHUS8J,3,41.37
OSXJK0F73,P7JFWZH6O,2,52.86
O7G54CUHP,PER01X30R,1,106.54
O7G54CUHP,PDY2DET5C,1,67.21
O7G54CUHP,PGWOUCP7R,1,36.25
OQPX2QTLD,PCU8FMGPI,2,48.92
OQPX2QTLD,PPHS5YGI1,2,55.42
OQPX2QTLD,P0IW9KAXW,2,43.9
OQPX2QTLD,PXM2WRJ4T,2,93.07
ORGQFW9ZR,PBGUR2EVP,1,24.24
ORGQFW9ZR,P1NO0KHQY,1,39.98
ORGQFW9ZR,PX99XTW1E,1,38.1
OWFWLTFLQ,PDGCMFXUH,2,96.42
OWFWLTFLQ,PQJIHLO01,1,83.92
OWFWLTFLQ,PQYL1BI0F,1,40.6
OWFWLTFLQ,PHR22X1R8,1,75.16
O2AT98F3O,PHR22X1R8,1,75.16
O2AT98F3O,PQWNHMVTI,1,73.83
O2AT98F3O,PTOT639I7,3,84.97
OKCXNBL3D,PC1IWNOFD,2,69.24
OKCXNBL3D,PDL0QFGCW,3,119.63
OKCXNBL3D,PBQD2QR4E,3,29.56
OKCXNBL3D,P71G71YLQ,1,45.12
OKCXNBL3D,PHMWFEFMT,2,37.72
OKCXNBL3D,PHVQSNMMV,1,61.96
O7YSW9N4F,PXUIL2CZJ,3,48.74
OM3JJATOJ,P5ZREAHJR,3,81.24
OM3JJATOJ,P7VNMHGTN,3,49.7
OM3JJATOJ,PN2UAGJFQ,2,45.53
OM5UULCGH,PPZOY3DXW,2,52.46
OM5UULCGH,PBI0RS00Q,2,26.29
OM5UULCGH,PVXUL0BHV,1,39.63
OXJ2999KS,PERQDN4BG,2,23.57
O0G14DSMX,P58SQDZOX,2,108.96
OI9IXOMBX,P4KVZUVBL,2,63.38
OSIW0JUVR,PANG1FAN7,3,37.8
OMZV9C4D6,PER01X30R,2,106.54
OMZV9C4D6,P0IW9KAXW,3,43.9
O7O4X7YQS,PDTBCMHPO,1,41.3
O7O4X7YQS,PY72NS3DU,2,157.88
O7O4X7YQS,PQEC3F6Y6,2,34.76
OAJP43A6K,PFJULE9V4,2,57.38
O42E71VB6,PXABR6AAO,2,50.97
O1I6LJ4K1,PGYV3IH59,2,21.01
O1I6LJ4K1,PTT7U356X,2,80.65
O1I6LJ4K1,POS698FZ3,2,51.64
O1I6LJ4K1,PQW6GBKFV,1,23.21
O1I6LJ4K1,P58SQDZOX,2,108.96
O1I6LJ4K1,P04VGHM4A,3,46.53
OW94ST1U8,PIDNBS2T9,3,94.76
OW8HUEPH8,PFE9I9Z6D,2,61.18
OW8HUEPH8,PS10BA9M3,3,71.92
OW8HUEPH8,PI88PO6EM,1,48.28
OACFQ9ZHP,PCU8FMGPI,2,48.92
OACFQ9ZHP,PLQAZQ3DF,2,62.46
OO3QS6R70,PPBII9BKO,3,43.06
OO3QS6R70,PP7ZR9W51,1,61.67
OJWLQ4192,PBK2MZ7GT,2,30.92
O8L2W0D50,PBP0ARHFP,2,100.52
OCCGVORRL,PCU8FMGPI,1,48.92
OCCGVORRL,PSVQBI3F6,3,25.94
OCCGVORRL,P0NXS2R1Z,3,48.0
OCCGVORRL,PK8UWD6NE,1,42.51
O36MXUX1G,PXN8KIQNE,2,79.27
O36MXUX1G,PPBII9BKO,1,43.06
OAWW6N7HX,PEOODN6BQ,3,48.08
OAWW6N7HX,PY72NS3DU,3,157.88
OAWW6N7HX,PXMT073KM,2,24.85
OAWW6N7HX,PL1GEZTGW,2,33.01
OE67VC6SS,PFL5IN04D,3,42.75
OQDDDNS6V,PZIARVIYK,2,37.88
O0KOL3T17,PKZVUAKQ8,2,43.11
O0KOL3T17,PDY2DET5C,1,67.21
O0KOL3T17,PUZA2SQO6,2,56.5
O0KOL3T17,P9SDUP2N4,3,27.28
O0KOL3T17,P1NO0KHQY,1,39.98
OGWE1ODU0,PA6RT4G7H,3,92.15
OGWE1ODU0,PYXCW5EKP,3,23.65
OF3GC5880,PI7FRTYT8,3,57.87
OF3GC5880,PYXCW5EKP,3,23.65
O8JHW1ZI7,PX4BTJ10R,1,60.71
O8JHW1ZI7,P7FS56DDK,1,37.56
OITWJCGI9,PYGGP2JW6,2,41.35
OITWJCGI9,PCQLSUDA7,3,41.4
OITWJCGI9,PHO2WHAZP,2,80.39
ON5EUKBU4,PQF92N3QM,3,56.26
ON5EUKBU4,PNL6Z6R0E,2,46.02
ON5EUKBU4,PTM7V3ZSI,2,43.81
ON5EUKBU4,P1NO0KHQY,1,39.98
ON5EUKBU4,P0G9RE508,3,64.1
OLM2KA0OT,PQ9AZMZ3P,2,41.14
OLM2KA0OT,PNLF8ORPB,2,104.0
OLM2KA0OT,PQEC3F6Y6,2,34.76
OF1FX5CEF,PPDSJCIA0,2,32.05
OF1FX5CEF,PYOTD6ERS,1,92.21
OH1YMAA0I,PH25FES2M,1,67.05
OGOXP7L7L,PG71XSMF2,1,31.34
OGOXP7L7L,PEWMRG4E7,2,22.35
OINQ9OM9K,PQMQH81NX,1,68.73
OINQ9OM9K,P1R711YAV,3,55.94
OINQ9OM9K,PY72NS3DU,1,157.88
OINQ9OM9K,PTVUY3PTN,1,91.12
OMV91OAK4,P71G71YLQ,2,45.12
OMV91OAK4,PHJWBPHXR,2,70.1
O3DW9SULL,PPZOY3DXW,1,52.46
O3DW9SULL,PF1EALY1T,1,40.63
OCUP4B4Z5,P2ET9KATX,2,88.76
OCUP4B4Z5,PS10BA9M3,2,71.92
OCUP4B4Z5,PB8F2Q5QK,3,63.67
O9D0OZLKS,PZY5JXSAU,2,64.86
OJYE3GD8W,PO26FLRGM,2,37.53
OXIBB30S6,PIDNBS2T9,1,94.76
OXIBB30S6,PDY2DET5C,3,67.21
OQHO5NNWI,PKQPD826S,3,77.6
O9Z10L7XG,PERQDN4BG,3,23.57
O35Y9YZPF,PU43RSXJS,3,83.83
O35Y9YZPF,PT91CJINX,2,54.01
O35Y9YZPF,P0QDP3RLZ,1,40.88
O35Y9YZPF,P667EUNMD,3,39.67
OI5QMNO40,POZQGPPEF,1,26.87
OGKNE7QJP,PPRVL2L4D,2,41.58
OGKNE7QJP,PTP71XAPE,3,57.17
OGKNE7QJP,P00W40R9K,3,49.52
OFRICAO1U,P0LOGWY58,2,36.24
OFRICAO1U,PCU8FMGPI,3,48.92
OFRICAO1U,P9OOZ1CWT,1,50.6
OYFQVKD3I,PA6RT4G7H,1,92.15
ODZ7I293J,PITG650EO,1,35.22
ODZ7I293J,PCJ3Y1WXM,1,123.41
OGJC8X9V4,PQJIHLO01,1,83.92
OGJC8X9V4,PT89BCX85,3,59.16
OUK41YDAH,P7RPSS60B,3,44.37
OUK41YDAH,PQWNHMVTI,3,73.83
ORZNA1NF1,PLOI0JAS6,1,52.83
ORZNA1NF1,PDATN73LM,1,36.88
ORZNA1NF1,PCJ3Y1WXM,1,123.41
ORZNA1NF1,PYGGP2JW6,2,41.35
ORZNA1NF1,P1KCGLNXL,2,32.97
ORZNA1NF1,PBN6J2QU0,1,54.28
ORZNA1NF1,PQ9AZMZ3P,1,41.14
OOROL5WYY,PC1IWNOFD,3,69.24
OOROL5WYY,PK3LRO821,3,98.17
OOROL5WYY,PYGGP2JW6,2,41.35
OOROL5WYY,P42QO46D2,2,49.72
ONJL6PUB7,PMC7B3PEW,3,27.4
OYPUI6LZZ,PLVAFTAXE,1,15.73
OYPUI6LZZ,P15ZVBQ89,3,64.41
OFYFWD9NT,PXABR6AAO,2,50.97
OFYFWD9NT,PTLGX5NNU,2,47.51
ON54EZD0W,PZI3HVJSG,1,47.79
ON54EZD0W,PN5CDYY60,3,26.17
ON54EZD0W,PNJUJKJL3,2,73.8
ON54EZD0W,PG2MXVATI,1,32.28
OYLGEZTNU,PFJULE9V4,2,57.38
OYLGEZTNU,PXUIL2CZJ,3,48.74
OYLGEZTNU,PYOKIYCYT,1,54.34
ORC5QI9PR,PK8UWD6NE,2,42.51
ORC5QI9PR,P4NCEP3PP,3,12.39
O97X8CJ54,P2CZ6NYV8,2,34.28
O97X8CJ54,PQ92MX2QJ,3,61.88
O5SNST9PV,PX1A3XVSX,2,31.07
O5SNST9PV,PY72NS3DU,2,157.88
O0UJ0B41D,PCU4HC8L2,1,211.44
O0UJ0B41D,PHGRICAJ0,1,87.37
OU5C37CCI,PQYL1BI0F,2,40.6
OU5C37CCI,P3MCQYNBE,2,37.73
OU5C37CCI,P9JBVW13M,1,39.92
OU5C37CCI,P4BVPPUOC,1,43.77
OU5C37CCI,PUK97LXPL,1,53.65
ONW1BP7UC,PPF7ND872,3,35.35
ONW1BP7UC,PQ9AZMZ3P,3,41.14
OGCUERYQM,PP949RVCB,2,63.1
OGCUERYQM,PG2MXVATI,2,32.28
OGCUERYQM,PW3NK5FWH,2,48.71
OGCUERYQM,P7JFWZH6O,1,52.86
OGCUERYQM,PU8AR8VJJ,3,28.53
OGCUERYQM,P5K8I3EXX,3,72.66
OGCUERYQM,PZIARVIYK,1,37.88
OGCUERYQM,P78U2GUOU,1,74.65
ORWV3D7ZN,PDTBCMHPO,3,41.3
ORWV3D7ZN,P7ENOOH1I,2,41.28
OJZIPYTNY,PN0PMK0CV,1,28.84
OHTULPP2Z,PJM6PUPHI,3,29.97
OHTULPP2Z,PKB48W6ZM,2,47.82
OHTULPP2Z,PKZVUAKQ8,3,43.11
O9ETFM61D,PANG1FAN7,1,37.8
O9ETFM61D,PER01X30R,2,106.54
O9ETFM61D,PME5ZKAVO,1,37.92
O9ETFM61D,PERQDN4BG,2,23.57
O9ETFM61D,PQ8OTQSQH,3,46.94
O9ETFM61D,PBP0ARHFP,1,100.52
O9ETFM61D,PYZ2CKOT1,3,64.67
OFZ8RTHW7,PIJK4T1C3,1,71.17
OFZ8RTHW7,PQ92MX2QJ,2,61.88
OHBDWAOZ9,PQMQH81NX,2,68.73
OHBDWAOZ9,P3H5EQINZ,2,42.9
OHBDWAOZ9,PVBHD8ZFI,1,56.42
OFZYUT5XN,P1QB2QLBT,2,17.45
OFZYUT5XN,PNL6Z6R0E,2,46.02
OFZYUT5XN,PKB48W6ZM,3,47.82
OI3VOKXSE,P0QDP3RLZ,3,40.88
OI3VOKXSE,P0G9RE508,1,64.1
OI3VOKXSE,PER01X30R,3,106.54
OKZ61FYXT,PMYIWCGWQ,2,58.51
OKZ61FYXT,P8O8XJKMZ,3,78.98
OG576TVQ1,PN0PMK0CV,3,28.84
O0DBBENR3,PT89BCX85,3,59.16
O0DBBENR3,PXABR6AAO,1,50.97
OGCY4OK1M,PSP3ER95F,3,26.48
OZNLW7WC4,PQEC3F6Y6,3,34.76
OZNLW7WC4,P1KCGLNXL,3,32.97
OZNLW7WC4,PRHRZQJWL,3,40.39
OFAZW8HAP,PP949RVCB,2,63.1
OAWQ3VW46,PME5ZKAVO,3,37.92
OUKHPL4Q5,PU8AR8VJJ,2,28.53
OUKHPL4Q5,PTLZHSH5X,1,69.17
OUKHPL4Q5,P4CBM0G5F,1,81.29
OQ58C5ES0,PSO7U6JD5,1,55.58
OQ58C5ES0,P667EUNMD,2,39.67
OQ58C5ES0,PFRP8ML67,2,47.85
O8R9T9XJB,PQMQH81NX,2,68.73
O8R9T9XJB,PQF92N3QM,2,56.26
O8R9T9XJB,PQSK6EODB,2,51.36
OGJJI6ZTN,PO26FLRGM,1,37.53
OEFZUYCMV,PYUQYJZRS,2,43.38
OJ8I5THHF,PCY7T5N9C,1,42.74
OJ8I5THHF,PHR22X1R8,3,75.16
OJ8I5THHF,PWKUTGRAO,3,91.27
OM8HPNPHM,PTM7V3ZSI,3,43.81
OM8HPNPHM,PTBIHBU77,3,37.12
O4FRSOEJF,PULLHPDMF,2,47.72
O4FRSOEJF,P4NCEP3PP,2,12.39
OL73OXVHB,PKQPD826S,1,77.6
O0IW97SO2,PMVEGYWT6,1,68.9
OH84VNNIZ,PGAR3KV0V,3,73.21
OH84VNNIZ,PBN6J2QU0,3,54.28
OH84VNNIZ,PKZVUAKQ8,2,43.11
O534YEUTR,PFBPUB5X5,3,89.18
O534YEUTR,PVXUL0BHV,2,39.63
OHVLLQKJQ,PGWOUCP7R,3,36.25
OHVLLQKJQ,PFL5IN04D,2,42.75
OR98OE4RH,P4BVPPUOC,1,43.77
ORJ0B62KX,PTM7V3ZSI,1,43.81
ORJ0B62KX,PN5CDYY60,2,26.17
ORJ0B62KX,P0G9RE508,3,64.1
OJDNBR59Z,PQWNHMVTI,2,73.83
OJDNBR59Z,PER01X30R,1,106.54
OXMF5N7LU,P4P82NPJR,1,67.39
OXMF5N7LU,PGLX7TDZO,2,73.69
ORX3HSK7L,PVSWJKKW6,1,14.14
ORX3HSK7L,P009MORPZ,1,28.74
ORX3HSK7L,PP7ZR9W51,2,61.67
ORX3HSK7L,PNLF8ORPB,2,104.0
OLJS7NYO7,PJUE8Q53M,1,25.81
OJB7IKHG2,PTT7U356X,3,80.65
OJB7IKHG2,PGLX7TDZO,2,73.69
OMS9GBVZ0,PSP3ER95F,3,26.48
OMS9GBVZ0,P4CBM0G5F,2,81.29
OMS9GBVZ0,PLZGUV52F,3,124.78
OGIH6S7MG,PI75WW4E4,3,62.4
OGIH6S7MG,PQ3HI3PR2,3,146.3
OGIH6S7MG,PDATN73LM,1,36.88
OGIH6S7MG,PH5CIHHWX,3,60.5
OGIH6S7MG,PHZT5QVIL,3,55.8
OEY72V2XS,P0QDP3RLZ,1,40.88
OEY72V2XS,PP949RVCB,2,63.1
O53H1TAP7,PHJWBPHXR,1,70.1
OBH31S0S1,P9SDUP2N4,3,27.28
OBH31S0S1,PHR22X1R8,3,75.16
OBH31S0S1,PMURR3BTM,2,47.82
OBH31S0S1,PDSKXEEES,1,54.23
OBH31S0S1,PIYOV4JBG,2,53.21
OBH31S0S1,P8Y21Z5XM,1,39.13
O711Z6VS4,P4TGOTMB0,1,35.53
OJ2DQ20RB,P0NCYCXDG,2,38.75
ODLE7S1WI,PNL6Z6R0E,1,46.02
ODLE7S1WI,PD402JJ43,3,41.27
ODLE7S1WI,PX4BTJ10R,3,60.71
O297I8BUD,PN5CDYY60,3,26.17
OO5AS11A6,PC4FHUS8J,3,41.37
OO5AS11A6,PXHH5CP2V,1,68.77
O0KJDXBSC,PKQPD826S,3,77.6
OKXMZRJRE,PH5SA0POC,1,114.87
O4XK05PLJ,P3RHIAYIF,3,86.59
O4XK05PLJ,PKQPD826S,3,77.6
O4XK05PLJ,P4KVZUVBL,1,63.38
O4XK05PLJ,PX99XTW1E,2,38.1
O4XK05PLJ,PBI0RS00Q,2,26.29
O7PYJARTL,PGYV3IH59,3,21.01
OY6EXL0KB,PTM7V3ZSI,2,43.81
O3O9XDNVK,PCJYFQQTH,1,36.35
O3O9XDNVK,PSKX15B5N,2,30.14
O3O9XDNVK,P3YC7JZ1B,1,69.35
OCG28JCSE,PO3UAUO3M,3,68.44
OS6F3WN7V,P1R711YAV,3,55.94
O5BP3NSNS,P7VNMHGTN,3,49.7
OY8RUPERZ,PVBHD8ZFI,3,56.42
OSMDAOO17,P9Q3ZR14O,2,168.18
OSMDAOO17,PFL5IN04D,2,42.75
OMK6OPSJ7,PZBSCA62H,1,93.99
OQZAK23XI,PHGRICAJ0,3,87.37
OQZAK23XI,P46N79L2S,1,17.27
OQZAK23XI,P0LOGWY58,3,36.24
O8WERO8K7,PWNLLQ0DR,1,42.52
O8WERO8K7,PHVUQOC1P,2,57.26
O6XXGYF1K,PN2UAGJFQ,2,45.53
O38Q1J9O2,PRHRZQJWL,2,40.39
O38Q1J9O2,PXN8KIQNE,3,79.27
OLMTHDWC3,PG71XSMF2,2,31.34
OLMTHDWC3,PMURR3BTM,2,47.82
OW0BATD2M,P0QDP3RLZ,2,40.88
OW0BATD2M,PFL5IN04D,3,42.75
O8FOOBJZQ,P7VNMHGTN,1,49.7
O8FOOBJZQ,PNJUJKJL3,3,73.8
OG2POP4KN,P4D689O1L,2,30.65
OG2POP4KN,PQMQH81NX,3,68.73
OG2POP4KN,PHGRICAJ0,2,87.37
OQC0OD53X,PLVAFTAXE,1,15.73
OLECS0SNQ,PZ4A98ZQ2,2,51.5
OLECS0SNQ,PK8UWD6NE,3,42.51
OLECS0SNQ,PCJ3Y1WXM,2,123.41
OLECS0SNQ,PJUE8Q53M,3,25.81
OC2O6OVLL,PKRW2EWAF,1,39.78
O25BPK56G,PMC7B3PEW,2,27.4
O25BPK56G,PJUE8Q53M,2,25.81
O25BPK56G,PYGGP2JW6,1,41.35
O82BBLYWY,PI1XB0Z9D,1,44.61
O82BBLYWY,P6IJM4NPB,2,71.01
O82BBLYWY,P485FP53X,2,67.74
O82BBLYWY,PPHS5YGI1,3,55.42
OZ2JHQ36E,PERQDN4BG,3,23.57
OZ2JHQ36E,PVTQ6VL5N,2,47.24
OZ2JHQ36E,PXUIL2CZJ,1,48.74
OZ2JHQ36E,P0NCYCXDG,3,38.75
OZ2JHQ36E,PY1IECLAO,1,66.26
OSVWN4I17,PGCZQ85XJ,3,77.6
OSVWN4I17,PHZT5QVIL,3,55.8
OZMTCRSI4,PXM2WRJ4T,2,93.07
OZMTCRSI4,PP7ZR9W51,3,61.67
OZMTCRSI4,PCU8FMGPI,1,48.92
OHZGZ1B26,PI1XB0Z9D,3,44.61
OHZGZ1B26,P1QB2QLBT,1,17.45
OHZGZ1B26,PGCZQ85XJ,1,77.6
OWUL2FCDS,P7RPSS60B,3,44.37
OFU3UMQG4,PDA0IC8EL,2,31.3
OFU3UMQG4,PYU97YBYS,2,44.03
OEUZ359SP,P4CBM0G5F,3,81.29
OTYOQ812K,P2MCJ7CM0,3,75.26
OTYOQ812K,PK3610R9V,3,56.26
OTYOQ812K,PYOTD6ERS,3,92.21
OTYOQ812K,P42QO46D2,1,49.72
OFV53X8MZ,PMC7B3PEW,1,27.4
O2C40Q9RE,PZI3HVJSG,1,47.79
O2C40Q9RE,PNL6Z6R0E,2,46.02
OH4JR1QE0,P9E8CKR2Y,1,43.43
OH4JR1QE0,PMYIWCGWQ,3,58.51
OH4JR1QE0,PHGRICAJ0,2,87.37
OH4JR1QE0,PBK2MZ7GT,2,30.92
OVZY24YQR,PVBHD8ZFI,3,56.42
OA61J5RE3,PA6RT4G7H,2,92.15
OFJ1NLTG5,PJM6PUPHI,3,29.97
OFJ1NLTG5,P6IJM4NPB,2,71.01
OF7726J4W,PQF92N3QM,2,56.26
OF7726J4W,PTT7U356X,1,80.65
OHTP28YJH,P667EUNMD,3,39.67
OHTP28YJH,P485FP53X,3,67.74
OHTP28YJH,PSVQBI3F6,3,25.94
OHTP28YJH,PXABR6AAO,3,50.97
OHQV5PZOI,PX1A3XVSX,1,31.07
OHQV5PZOI,PW96OUCJ8,3,19.51
O0LL8FPAF,PPBII9BKO,2,43.06
OYEP16N1R,P76LWCGX6,3,42.17
OYEP16N1R,PUK97LXPL,2,53.65
O5SXRJX47,P9OOZ1CWT,3,50.6
O5SXRJX47,PK8UWD6NE,2,42.51
O5SXRJX47,PER01X30R,2,106.54
OI2GCPBQ7,PGYV3IH59,3,21.01
OI2GCPBQ7,PZBSCA62H,3,93.99
OXHO7MWEY,PIYOV4JBG,2,53.21
OXHO7MWEY,P2ET9KATX,3,88.76
OXHO7MWEY,PXUIL2CZJ,2,48.74
OXHO7MWEY,PSP3ER95F,3,26.48
OP4ADYF3Q,PX1A3XVSX,3,31.07
OP4ADYF3Q,P9OOZ1CWT,2,50.6
OP4ADYF3Q,PYXCW5EKP,1,23.65
O0L05AQ87,PHVUQOC1P,1,57.26
O616LXMO0,PB8F2Q5QK,2,63.67
O616LXMO0,P7JFWZH6O,2,52.86
O616LXMO0,PWNLLQ0DR,1,42.52
O616LXMO0,PLZGUV52F,2,124.78
OHS92LTN8,PLOI0JAS6,2,52.83
O92N0DNPX,PKZVUAKQ8,1,43.11
O92N0DNPX,PCQLSUDA7,1,41.4
O92N0DNPX,P4BVPPUOC,3,43.77
O92N0DNPX,PQSK6EODB,2,51.36
OIXQ7CS0K,PTP71XAPE,3,57.17
OIXQ7CS0K,PN2UAGJFQ,3,45.53
O6G7DAVQA,PGWOUCP7R,3,36.25
O6G7DAVQA,PCJ3Y1WXM,3,123.41
OEA3XILGF,PEV2QP6B8,2,44.36
OEA3XILGF,PITG650EO,3,35.22
O7T4SEC7J,PQW6GBKFV,3,23.21
OOXU39CQJ,PN2WEA6Z2,3,46.75
OGTTRGVDQ,P5ZMH7B6K,2,41.71
OGTTRGVDQ,PMYIWCGWQ,1,58.51
OGTTRGVDQ,PC1IWNOFD,2,69.24
OO1JC5CN2,P7RPSS60B,2,44.37
OO1JC5CN2,PU8AR8VJJ,3,28.53
O8S79Y8YE,PSKX15B5N,1,30.14
O8S79Y8YE,P535IKAE3,1,73.44
O8S79Y8YE,PQQ2Y05JB,2,41.86
O8S79Y8YE,PMGVMCV7Y,2,39.39
O5WXJD27C,PANG1FAN7,1,37.8
O5WXJD27C,PAKYYJC6F,1,49.07
O5WXJD27C,PNV91HGSO,2,30.75
OZBBQK0L7,PVEO6QKZ8,1,76.62
OZBBQK0L7,PGF60LK4W,1,44.48
